trip_id,stop_count,actual_duration,predicted_duration
8140494,49,2799,2707.0
8140495,47,2863,2817.0
8140496,49,2694,3004.0
8140502,49,3065,3497.0
8140570,38,1580,1846.0
8140573,35,2655,2204.0
8140579,36,3148,2732.0
8140581,36,3251,2807.0
8140592,73,4351,4107.0
8140593,65,4486,4256.0
8140600,47,3028,2763.0
8140619,21,1149,1057.0
8140622,58,4074,3597.0
8140623,46,3415,3092.0
8140625,39,2579,2413.0
8140643,80,5802,5725.0
8140644,55,4625,3752.0
8140645,50,3308,2852.0
8140646,47,2813,3011.0
8140651,49,3668,3553.0
8140664,36,3067,2844.0
8140669,28,1639,2248.0
8140701,44,3287,3078.0
8140704,48,3571,3271.0
8140705,45,2917,2915.0
8140737,58,2988,3068.0
8140738,48,2921,2694.0
8140742,40,2689,2525.0
8140747,72,3501,3724.0
8140748,68,3854,3968.0
8140752,63,4666,4625.0
8140753,72,4464,4829.0
8140755,72,4286,4192.0
8140756,68,3558,3757.0
8140771,79,5640,5142.0
8140828,36,1606,1597.0
8140830,36,1691,1872.0
8140840,36,3186,2866.0
8140864,57,3830,3561.0
8140866,57,4231,3752.0
8140869,55,4417,3365.0
8140870,14,1127,928.0
8140881,41,2642,2633.0
8140888,42,4812,3604.0
8140907,16,562,655.0
8140909,16,642,706.0
8140911,16,653,733.0
8140912,12,826,676.0
8140913,16,703,739.0
8140914,15,868,832.0
8140925,17,1802,1068.0
8140926,18,1203,969.0
8140927,20,1661,1447.0
8140928,18,1257,1120.0
8140930,19,2218,1646.0
8140932,20,1620,1782.0
8140934,20,1885,1709.0
8140935,20,1384,1612.0
8140940,79,3522,3713.0
8140941,84,5093,4880.0
8140944,83,4781,5072.0
8140945,86,5208,6113.0
8140947,84,5156,5338.0
8140948,81,3532,3900.0
8140949,36,1651,1865.0
8140951,73,4157,3804.0
8140952,65,3823,4254.0
8140956,63,5519,5200.0
8140959,69,3174,3758.0
8140973,58,3760,3559.0
8141042,68,4432,3896.0
8141046,67,5578,4901.0
8141047,39,3292,2755.0
8141048,67,5178,4548.0
8141049,73,4974,4316.0
8141105,69,6202,4565.0
8141109,68,5136,5088.0
8141110,64,4782,4642.0
8141113,69,5413,4704.0
8141117,62,3864,3707.0
8141121,28,1700,2258.0
8141130,7,428,438.0
8141180,41,3136,2943.0
8141181,44,3521,3093.0
8141222,58,3589,3072.0
8141223,70,3764,3700.0
8141230,63,3313,3488.0
8141264,18,1232,1183.0
8141265,18,1244,956.0
8141273,18,1208,1232.0
8141274,18,1540,1617.0
8141275,18,1063,1229.0
8141380,41,1276,1726.0
8141414,58,3505,3804.0
8141434,47,3080,3280.0
8141447,65,4947,4497.0
8141448,73,5825,5208.0
8141452,33,2230,2006.0
8141456,37,2902,2416.0
8141457,33,2265,2247.0
8141464,36,2020,2400.0
8141466,37,2405,2374.0
8141472,65,4913,4292.0
8141476,64,5039,4837.0
8141537,44,3293,2786.0
8141541,58,3510,4115.0
8141548,54,3849,2776.0
8141556,76,4536,3995.0
8141557,74,5236,4552.0
8141559,74,5510,5101.0
8141622,75,5188,4939.0
8141625,68,4137,3814.0
8141648,44,2367,2134.0
8141649,37,1683,1890.0
8141652,37,2029,2100.0
8141654,38,2436,2167.0
8141657,45,2107,2154.0
8141667,31,1285,1305.0
8141668,33,1883,1559.0
8141670,36,2375,1725.0
8141681,32,1604,1537.0
8141683,31,1335,1359.0
8141687,32,1279,1221.0
8141701,23,1254,1101.0
8141702,25,1083,1300.0
8141707,23,1445,1404.0
8141722,76,3888,4443.0
8141725,58,3449,3247.0
8141729,56,3540,3665.0
8141730,67,4340,4324.0
8141732,68,3638,3958.0
8141780,61,3897,3700.0
8141781,56,3392,3705.0
