trip_id,stop_count,actual_duration,predicted_duration
6365566,29,2075,1851.0
6365572,29,2276,2074.0
6365578,29,1577,1707.0
6365630,24,1655,1660.0
6365631,18,1391,1366.0
6365636,24,1686,1681.0
6365645,52,2247,2610.0
6365646,47,1928,2162.0
6365687,47,2263,2859.0
6365688,38,2512,2612.0
6365716,20,1624,1691.0
6365722,22,1991,1966.0
6365725,22,1401,1506.0
6366088,71,4424,4867.0
6366090,72,4367,4213.0
6366279,57,3451,3951.0
6366281,57,3729,3445.0
6366298,54,5818,4214.0
6366304,53,3493,3500.0
6366374,56,2597,2690.0
6366375,49,2641,2643.0
6366379,58,2989,3495.0
6366381,57,3053,3805.0
6366389,53,2687,2703.0
6366473,51,2644,2948.0
6366474,59,3022,2797.0
6366555,59,3020,3379.0
6366564,57,3301,3223.0
6366566,59,2899,3118.0
6366573,38,1977,2190.0
6366578,43,2530,2586.0
6366592,30,1582,1807.0
6366644,30,1743,1755.0
6366646,32,2170,2021.0
6366647,18,1153,1348.0
6366649,31,1554,1983.0
6366656,35,2155,2137.0
6366663,34,1471,1682.0
6366710,34,2096,2064.0
6366712,35,2294,2067.0
6366907,68,5320,4787.0
6366965,68,4337,4376.0
6366969,48,4289,3561.0
6367301,61,3731,3936.0
6367305,72,2986,3467.0
6367361,37,3329,3165.0
6367390,51,2873,3179.0
6367391,57,4034,3521.0
6367581,39,2319,2262.0
6367585,40,2247,2382.0
6367590,43,2368,2189.0
6367591,31,1424,1309.0
6367592,34,1164,1332.0
6367686,54,2275,2711.0
6367687,56,2146,2826.0
6367808,34,2257,2202.0
6367813,37,1854,2083.0
6367816,34,1842,1750.0
6367849,38,1908,2009.0
6367852,45,1989,2285.0
6368171,54,1729,1971.0
6368173,54,1622,1847.0
6368405,9,450,344.0
6368408,11,441,518.0
6368410,12,571,572.0
6368412,11,539,545.0
6368417,10,359,428.0
6368420,12,532,511.0
6368421,9,277,312.0
6368423,9,320,311.0
6368457,54,3772,3744.0
6368459,54,3560,3784.0
6368460,60,3416,3966.0
6368585,32,1529,1410.0
6368589,31,1316,1377.0
6368592,36,1517,1658.0
6368595,31,1407,1280.0
6368598,37,1479,1449.0
6368639,46,2309,2453.0
6368649,41,1706,1617.0
6368865,40,2836,2472.0
6368870,51,3721,3326.0
6369031,73,5357,4845.0
6369034,71,4077,4242.0
6369035,75,3745,3905.0
6369197,58,3542,4049.0
6369198,56,3925,3613.0
6369204,57,2767,2882.0
6369223,34,1636,1601.0
6369224,32,1584,1454.0
6369225,36,1363,1723.0
6369234,32,1376,1184.0
6369295,70,3289,4205.0
6369296,67,3571,3478.0
6369376,1,136,91.0
6369379,2,176,196.0
6369385,3,198,268.0
6369386,2,261,160.0
6369388,1,56,92.0
6369389,3,289,244.0
6369393,2,150,158.0
6369427,49,3244,3226.0
6369429,45,3022,3147.0
6369432,44,2107,2534.0
6369434,45,1872,2312.0
6369492,23,1458,1744.0
6369620,54,3453,3502.0
6369625,52,2835,2707.0
6369686,18,1422,1007.0
6369687,19,1063,1054.0
6369694,64,4334,4087.0
6369712,23,1737,1535.0
6369713,26,1743,1854.0
6369716,28,1961,2150.0
6369718,19,1394,1577.0
6369720,26,1651,1855.0
6369786,72,5134,4894.0
6369894,50,2830,3116.0
6369895,58,3305,3172.0
6369924,22,1269,1551.0
6369926,21,1864,1649.0
6369928,24,1677,1710.0
6369930,28,1878,1848.0
6370087,56,4150,3710.0
6370090,54,3007,3406.0
6370153,54,2348,2846.0
6370159,54,3551,3396.0
6370163,33,1614,1813.0
6370243,49,1918,2233.0
6370246,54,1894,2302.0
6370370,22,1345,1446.0
6370372,21,1230,1309.0
6370384,29,1733,1892.0
6370414,30,2811,2381.0
6370416,29,3047,2437.0
6370418,59,3483,3646.0
6370546,35,1602,2025.0
6370547,29,1685,1902.0
6370590,17,1047,1083.0
6370592,20,1240,1295.0
6370593,18,1016,995.0
6370594,20,1340,1353.0
6370597,18,1217,1027.0
6370602,18,1108,852.0
6370604,18,1021,817.0
6370605,6,613,490.0
6370608,26,1193,1229.0
6370648,39,2014,2549.0
6370649,8,403,399.0
6370725,55,2346,3014.0
6370727,58,3191,3521.0
6370728,52,3110,3574.0
6370784,25,1754,2090.0
6370785,52,3112,3483.0
6370787,58,3757,3764.0
6370788,58,3820,3923.0
6370792,1,194,130.0
6370801,68,4618,4260.0
6370804,75,3251,3681.0
6370857,44,3281,3234.0
6371005,57,3404,3394.0
6371006,19,1523,1209.0
6371010,52,3021,3299.0
6371126,24,1458,1769.0
6371130,25,1512,1985.0
6371132,15,885,1217.0
6371136,29,1661,1884.0
6371146,57,3183,3289.0
6371148,57,3717,3780.0
6371149,54,3622,3391.0
6371150,57,4116,3906.0
6371153,54,3212,3244.0
6371155,54,2705,2731.0
6371165,51,2952,3293.0
6371167,54,3051,3723.0
6371170,53,3567,3613.0
6371187,10,523,676.0
6371193,20,1209,1307.0
6371194,19,1288,1609.0
6371196,17,1154,1507.0
6371197,20,1154,1217.0
6371199,71,5564,4874.0
6371202,75,4484,4715.0
6371249,36,2333,2064.0
6371250,62,3613,3932.0
6371253,65,3113,3403.0
6371281,41,2537,2514.0
6371283,38,1907,2173.0
6371297,59,3020,5075.0
6371298,57,3308,3502.0
6371299,57,3893,3720.0
6371338,41,2431,2625.0
6371340,33,1966,2239.0
6371463,22,1032,1394.0
6371466,58,3386,3875.0
6371469,54,3342,3312.0
6371472,42,1542,1898.0
6371473,53,1704,2413.0
6371495,54,3357,3527.0
6371497,49,2818,3103.0
6371521,98,5420,5027.0
6371524,48,1965,2032.0
6371526,98,4249,4120.0
