segment,count,mean,std,mae,rmse,r2
1302_1303,1226,48.0,24.0,16.83232952852239,21.233049163257306,0.10448410717039736
1303_1304,810,27.0,13.0,9.838002853556443,11.53171921044153,0.05078849184105372
1303_5129,425,61.0,23.0,15.699135105623949,20.071502742247553,0.22761109866441587
1304_1305,796,67.0,34.0,19.176324394447782,24.22852076493303,0.17821785593563388
1305_1306,682,79.0,43.0,26.695140904438787,33.93515580638292,0.16732565972323132
1305_1320,547,98.0,50.0,33.05530556170109,41.74958159719064,0.20911903916692143
1306_1307,670,31.0,23.0,11.285058673725564,15.17478289580344,0.09552021181188464
1307_1308,673,21.0,18.0,7.6535162114991016,11.056660658090314,0.025609785853966782
1308_1309,671,38.0,26.0,14.357550178641969,18.663173610885504,0.0888943527348649
1309_1310,377,74.0,33.0,24.243187479244163,29.6375360218314,0.13347712040576154
131_164,489,63.0,14.0,9.705019006872147,12.117594848425647,0.02566704662373298
1310_1311,400,68.0,29.0,19.330714897576435,24.644585516080717,0.06114327108534523
1311_1312,399,32.0,13.0,9.355776547363538,11.078221415524927,0.08223263500260225
1312_1313,394,26.0,15.0,10.346265691216368,12.09810585484193,0.12398931341853636
1313_1055,397,91.0,55.0,29.117043852078666,36.640224366155,0.08701560928205387
1314_1316,450,31.0,12.0,9.716177592135116,11.030296790622367,0.07448260477725632
1315_1317,424,105.0,50.0,32.65126751130501,40.50302819765125,0.16065036775203545
1316_1315,448,27.0,15.0,10.68093099395085,12.525127103994835,0.10740209698872616
1317_1318,742,36.0,18.0,10.899734498480823,14.313354364839867,0.15818583016545051
1318_1319,747,34.0,16.0,10.149595368561343,12.70012428957053,0.11568239970581018
1319_1281,744,18.0,8.0,5.115823859373314,6.734844258260609,0.06200527893773078
1320_1321,543,48.0,19.0,11.667555535040155,15.436294382944814,0.13004290988093103
1321_1322,544,35.0,13.0,9.315114471697557,11.0030800935189,0.0619742703950773
1322_1323,549,32.0,12.0,9.63226178985317,11.783460892396636,-0.02285772515820228
1323_1324,549,31.0,21.0,10.284527043351398,11.908622227240883,-0.07689984134239558
1324_7068,548,43.0,12.0,9.687046399830738,11.560540124342372,-0.1517675388068087
1325_1326,493,46.0,21.0,13.390085333177867,16.9876297950106,0.12831551048320644
1326_1327,483,43.0,28.0,12.778010321142093,16.625406579290864,0.14816512648339253
1327_1328,500,31.0,16.0,11.449280756371351,14.016090767996904,0.07727546083372738
1328_1329,502,87.0,36.0,22.953152548860036,28.795712548672626,0.24456442331768136
1329_1330,1235,42.0,21.0,12.190197569398105,16.395729912160732,0.1527321107313705
133_134,527,50.0,32.0,11.277709727674603,13.778109058058364,-0.09068999967812874
1330_1331,775,71.0,35.0,24.845822539310305,30.7380448824505,0.13022018392052193
1330_2919,155,52.0,27.0,20.599981310719457,25.857154886024198,0.05416791855634018
1331_1332,1105,59.0,27.0,16.57668966075381,21.043006769763455,0.17921734299288816
1332_1333,1090,43.0,29.0,13.94756015259329,18.325627525272758,0.11700741085890254
1333_1334,1119,58.0,41.0,26.44433490187008,32.48424350221038,0.11136436646525871
1334_1335,282,74.0,55.0,27.063490285076604,38.037923004584194,0.12381372716824168
1334_2985,340,92.0,46.0,27.675713439445076,35.20265576539722,0.24546371236697795
1334_7293,473,43.0,44.0,19.97615972559484,26.71698808946567,0.17720296336093744
1335_1336,764,29.0,16.0,9.985688353649524,12.495162697238966,0.16962577883630636
